Partie	NOUN	partie
Antinoé	NOUN	antinoé
,	PUNCT	,
ne	ADV	ne
cessait	VERB	cesser
de	ADP	de
répandre	VERB	répandre
des	ADP	du
larmes	NOUN	larme
,	PUNCT	,
et	CONJ	et
le	DET	le
diacre	NOUN	diacre
Flavien	NOUN	flavien
,	PUNCT	,
qui	PRON	qui
avait	VERB	avoir
la	DET	le
connaissance	NOUN	connaissance
des	ADP	du
écritures	NOUN	écriture
et	CONJ	et
parlait	VERB	parler
avec	ADP	avec
adresse	NOUN	adresse
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
le	DET	le
plus	ADV	plus
admirable	ADJ	admirable
des	ADP	du
disciples	NOUN	disciple
de	ADP	de
Paphnuce	NOUN	paphnuce
était	VERB	être
un	DET	un
jeune	NOUN	jeune
paysan	ADJ	paysan
nommé	VERB	nommer
Paul	NOUN	paul
et	CONJ	et
surnommé	VERB	surnommer
le	DET	le
Simple	NOUN	simple
,	PUNCT	,
à	ADP	à
cause	NOUN	cause
de	ADP	de
son	PRON	son
extrême	ADJ	extrême
naïveté	NOUN	naïveté
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
hommes	NOUN	homme
raillaient	VERB	railler
sa	PRON	son
candeur	NOUN	candeur
,	PUNCT	,
mais	CONJ	mais
Dieu	NOUN	dieu
le	PRON	le
favorisait	VERB	favoriser
en	ADP	en
lui	PRON	lui
envoyant	VERB	envoyer
des	ADP	du
visions	NOUN	vision
et	CONJ	et
en	ADP	en
lui	PRON	lui
accordant	VERB	accorder
le	DET	le
don	NOUN	don
de	ADP	de
prophétie	NOUN	prophétie
.	PUNCT	.
